Unit,Plot,Quadrat,SpClass,Species,Class 1,Class 2,Class 3,Class 4,Notes
3,P3,3,INT,SAS,5,0,0,0,
3,P3,3,TOL,REM,29,0,0,0,
3,P3,3,XOak,CHO,2,0,0,0,
3,P3,3,OC,WHA,1,0,0,0,
3,P3,3,Xoak,BLO,1,0,0,0,
3,P3,3,TOL,SUM,1,0,0,0,
3,P3,4,TOL,REM,6,0,0,0,
3,P3,4,INT,SAS,3,0,0,0,
3,P3,4,XOak,CHO,1,0,0,0,
3,P3,4,TOL,AMB,1,0,0,0,
3,P4,1,TOL,REM,1,0,0,0,
3,P4,2,TOL,REM,6,0,0,2,
3,P4,2,Moak,NRO,4,0,0,0,
3,P4,2,Xoak,BLO,1,0,0,0,
3,P4,2,OC,EWP,1,0,0,0,
3,P4,3,INT,SAS,3,0,0,0,
3,P4,3,TOL,REM,1,0,0,0,
3,P4,3,Moak,NRO,2,0,0,0,
3,P4,3,OC,ERC,0,1,1,0,
3,P4,3,XOak,CHO,1,0,0,0,
3,P4,3,INT,TUP,1,0,0,0,
3,P4,3,NC,SER,1,0,0,0,
3,P4,4,NC,SER,1,0,0,0,
3,P4,4,TOL,REM,1,0,0,0,
3,P5,1,NC,MUS,1,0,0,1,
3,P5,1,INT,TUP,3,0,0,0,
3,P5,1,TOL,REM,1,0,0,0,
3,P5,1,OC,WHA,1,0,0,0,
3,P5,1,INT,BLC,1,0,0,0,
3,P5,2,Hic,BIH,0,1,0,0,
3,P5,2,NC,DOG,1,0,0,0,
3,P5,2,OC,WHA,1,0,0,0,
3,P5,2,NC,SPI,1,0,0,0,
3,P5,2,TOL,AMB,0,0,1,0,
3,P5,2,OC,BIA,1,0,0,0,
3,P5,3,INT,TUP,1,0,0,0,
3,P5,3,TOL,REM,1,0,0,0,
3,P5,3,OC,REE,1,0,0,0,
3,P5,3,NC,MUS,0,2,1,0,
3,P5,4,OC,WHA,0,1,1,0,
3,P5,4,TOL,REM,1,0,0,0,
3,P5,4,INT,TUP,3,0,0,0,
3,P5,4,NC,SPI,1,0,0,0,
3,P5,4,NC,WIT,1,0,0,0,
3,P6,1,NC,WIT,2,0,0,0,
3,P6,1,NC,SER,1,0,0,0,
3,P6,1,TOL,REM,1,0,0,0,
3,P6,1,INT,TUP,1,0,0,0,
3,P6,2,TOL,REM,6,0,0,0,
3,P6,2,INT,TUP,1,0,0,0,
3,P6,3,NC,WIT,3,0,0,0,
3,P6,3,Moak,NRO,1,1,0,0,
3,P6,3,TOL,REM,2,0,0,1,
3,P6,3,INT,TUP,1,0,0,0,
3,P6,4,TOL,REM,7,0,0,0,
3,P6,4,INT,TUP,2,0,0,0,
3,P6,4,NC,SER,1,0,0,0,
3,P7,1,INT,SAS,15,4,0,0,
3,P7,1,TOL,SUM,2,0,0,0,
3,P7,1,NC,ERB,2,0,0,0,
3,P7,1,OC,WHA,6,0,0,0,
3,P7,1,OC,REE,3,0,0,0,
3,P7,1,TOL,REM,2,0,0,0,
3,P7,2,INT,SAS,21,2,0,0,
3,P7,2,OC,WHA,6,1,0,0,
3,P7,2,NC,ERB,4,0,0,0,
3,P7,2,OC,REE,3,0,0,0,
3,P7,3,TOL,SUM,1,0,0,0,
3,P7,3,INT,SAS,8,2,0,0,
3,P7,3,OC,FLD,1,0,0,0,
3,P7,3,NC,ERB,2,0,0,0,
3,P7,3,OC,WHA,5,0,0,0,
3,P7,3,OC,REE,3,0,0,0,
3,P7,4,INT,SAS,6,7,5,0,
3,P7,4,NC,IRO,0,0,1,0,
3,P7,4,OC,WHA,6,1,0,0,
3,P7,4,NC,ERB,5,0,0,0,
3,P7,4,INT,BLC,1,0,0,0,
3,P7,4,INT,UNK,0,1,0,0,Yellowwood? (Dawn has a picture)
3,P7,4,OC,REE,7,0,0,0,
3,Q3,1,TOL,REM,3,0,0,0,
3,Q3,1,INT,SAS,6,5,0,0,
3,Q3,2,OC,FLD,1,0,0,0,
3,Q3,2,INT,SAS,3,0,0,0,
3,Q3,2,TOL,REM,5,0,0,0,
3,Q3,3,INT,SAS,8,0,0,0,
3,Q3,3,TOL,REM,8,0,0,0,
3,Q3,3,XOak,CHO,2,0,0,0,
3,Q3,3,Hic,SHH,1,0,0,0,
3,Q3,4,INT,SAS,8,0,0,0,
3,Q3,4,TOL,REM,11,0,0,0,
3,Q4,1,INT,BLC,1,0,0,0,
3,Q4,1,TOL,REM,8,0,0,0,
3,Q4,2,INT,SAS,4,0,0,0,
3,Q4,2,TOL,REM,14,0,0,0,
3,Q4,2,OC,FLD,0,1,1,0,
3,Q4,2,Moak,NRO,0,1,0,0,
3,Q4,3,Moak,NRO,1,1,0,0,
3,Q4,3,TOL,REM,15,0,0,0,
3,Q4,3,Xoak,BLO,0,2,0,0,
3,Q4,3,INT,SAS,1,0,0,0,
3,Q4,4,INT,SAS,4,1,0,0,
3,Q4,4,TOL,REM,15,0,0,0,
3,Q4,4,XOak,CHO,3,1,0,0,
3,Q4,4,OC,WHA,1,0,0,0,
3,Q5,1,Moak,NRO,1,1,0,0,
3,Q5,1,INT,BLC,1,0,0,0,
3,Q5,1,TOL,REM,1,1,0,0,
3,Q5,1,NC,MUS,1,0,0,0,
3,Q5,2,Moak,NRO,0,0,1,0,
3,Q5,2,NC,HAZ,2,1,1,0,
3,Q5,2,NC,MUS,0,2,0,0,
3,Q5,3,OC,BLH,2,0,0,0,
3,Q5,3,INT,BLC,2,1,0,0,
3,Q5,4,OC,WHA,0,0,1,0,
3,Q5,4,TOL,AMB,0,0,0,1,
3,Q5,4,Moak,NRO,1,0,0,0,
3,Q5,4,TOL,SUM,1,0,0,0,
3,Q6,1,NC,WIT,2,0,0,0,
3,Q6,1,XOak,CHO,3,0,0,0,
3,Q6,1,OC,WHA,1,0,0,0,
3,Q6,1,TOL,REM,19,0,0,0,
3,Q6,2,INT,SAS,8,0,0,0,
3,Q6,2,OC,WHA,1,0,0,0,
3,Q6,2,XOak,CHO,6,0,0,0,
3,Q6,2,NC,WIT,1,0,0,0,
3,Q6,2,TOL,REM,17,0,0,0,
3,Q6,3,XOak,CHO,7,0,0,0,
3,Q6,3,INT,SAS,3,0,0,0,
3,Q6,3,OC,WHA,1,0,0,0,
3,Q6,3,TOL,REM,14,0,0,0,
3,Q6,3,NC,MUS,1,0,0,0,
3,Q6,4,INT,SAS,5,4,0,0,
3,Q6,4,XOak,CHO,1,0,0,0,
3,Q6,4,TOL,REM,11,0,0,0,
3,Q7,1,INT,SAS,7,0,1,0,
3,Q7,1,TOL,AMB,1,0,0,0,
3,Q7,1,INT,TUP,2,0,0,0,
3,Q7,1,NC,SPI,0,1,0,0,
3,Q7,2,INT,SAS,3,0,0,0,
3,Q7,2,TOL,SUM,1,0,0,0,
3,Q7,2,TOL,REM,1,0,0,0,
3,Q7,2,NC,MUS,1,0,2,1,
3,Q7,2,OC,WHA,1,1,0,0,
3,Q7,2,INT,TUP,1,0,0,0,
3,Q7,2,OC,REE,1,0,0,0,
3,Q7,2,INT,SAS,1,0,0,0,
3,Q7,3,OC,WHA,1,0,0,0,
3,Q7,3,INT,TUP,4,0,0,0,
3,Q7,3,OC,WHA,1,0,0,0,
3,Q7,3,OC,REE,1,0,0,0,
3,Q7,4,Hic,PIH,1,0,0,0,
3,Q7,4,OC,HAC,1,0,0,0,
3,Q7,4,Hic,SHH,1,0,0,0,
3,Q7,4,INT,SAS,4,0,0,0,
3,Q7,4,INT,TUP,2,0,0,0,
3,Q7,4,OC,WHA,1,0,0,0,
3,Q7,4,NC,SPI,1,0,0,0,
3,R3,1,INT,SAS,28,5,1,0,
3,R3,1,Hic,SHH,1,0,0,0,
3,R3,1,TOL,REM,65,0,0,0,
3,R3,1,INT,BLC,1,0,0,0,
3,R3,2,INT,SAS,15,1,0,0,
3,R3,2,XOak,CHO,2,0,0,0,
3,R3,2,TOL,REM,33,0,0,0,
3,R3,3,NC,WIT,2,0,0,0,
3,R3,3,INT,BLC,1,0,0,0,
3,R3,3,NC,SER,1,0,0,0,
3,R3,3,OC,FLD,1,0,0,0,
3,R3,3,XOak,CHO,1,0,0,0,
3,R3,3,TOL,REM,15,0,0,0,
3,R3,3,INT,SAS,1,0,0,0,
3,R3,4,INT,SAS,4,0,0,0,
3,R3,4,TOL,REM,24,0,0,0,
3,R4,1,TOL,REM,3,0,0,0,
3,R4,1,INT,BLC,1,0,0,0,
3,R4,1,Xoak,BLO,1,0,0,0,
3,R4,2,INT,SAS,2,0,0,0,
3,R4,2,TOL,REM,5,0,0,0,
3,R4,3,TOL,REM,7,0,0,0,
3,R4,3,INT,SAS,6,1,1,0,
3,R4,3,XOak,CHO,1,0,0,0,
3,R4,3,OC,FLD,1,0,0,0,
3,R4,4,XOak,CHO,1,0,0,0,
3,R4,4,INT,BLC,1,0,0,0,
3,R4,4,INT,SAS,3,1,0,0,
3,R4,4,OC,WHA,1,0,0,0,
3,R4,4,NC,WIT,1,0,0,0,
3,R5,1,NC,WIT,0,1,1,0,
3,R5,1,OC,BLG,1,0,0,0,
3,R5,1,TOL,REM,4,0,0,0,
3,R5,1,INT,TUP,5,0,0,0,
3,R5,1,INT,SAS,1,0,0,0,
3,R5,2,NC,DOG,1,0,0,0,
3,R5,2,NC,WIT,3,3,2,1,
3,R5,2,INT,TUP,2,0,0,0,
3,R5,2,INT,SAS,3,0,0,0,
3,R5,2,NC,MUS,2,0,0,0,
3,R5,3,INT,SAS,8,2,0,0,
3,R5,3,NC,MUS,2,0,0,0,
3,R5,3,NC,WIT,2,1,1,0,
3,R5,3,Hic,PIH,1,0,0,0,
3,R5,3,OC,WHA,2,0,0,0,
3,R5,3,TOL,REM,1,0,0,0,
3,R5,3,NC,ERB,1,0,0,0,
3,R5,4,TOL,REM,4,0,0,0,
3,R5,4,INT,TUP,1,0,0,0,
3,R5,4,OC,WHA,1,0,0,0,
3,R5,4,NC,WIT,1,5,1,1,
3,R5,4,NC,MUS,2,0,0,0,
3,R6,1,TOL,AMB,0,0,0,1,
3,R6,1,NC,MUS,1,0,0,0,
3,R6,1,NC,WIT,1,0,0,0,
3,R6,1,TOL,REM,1,0,0,0,
3,R6,2,OC,WHA,0,0,1,0,
3,R6,2,TOL,REM,7,0,0,0,
3,R6,3,TOL,REM,4,0,0,0,
3,R6,3,Xoak,BLO,1,0,0,0,
3,R6,4,NC,MUS,1,1,0,0,
3,R6,4,XOak,CHO,2,0,0,0,
3,R6,4,TOL,REM,2,0,0,0,
3,R6,4,Moak,NRO,1,0,0,0,
3,R6,4,INT,SAS,2,0,0,0,
3,R7,1,INT,TUP,5,0,0,0,
3,R7,1,OC,WHA,4,0,0,0,
3,R7,1,TOL,REM,7,0,0,0,
3,R7,1,INT,SAS,2,0,0,0,
3,R7,2,OC,WHA,6,1,0,0,
3,R7,2,MOak,WHO,1,0,0,0,
3,R7,2,NC,MUS,0,0,1,0,
3,R7,2,TOL,REM,6,0,0,0,
3,R7,2,OC,REE,1,0,0,0,
3,R7,2,Hic,PIH,1,0,0,0,
3,R7,2,INT,UNK,1,0,0,0,"alternate, fuzzy top, toothed edge"
3,R7,3,INT,TUP,2,0,0,0,
3,R7,3,OC,WHA,4,0,0,0,
3,R7,3,TOL,REM,1,0,0,0,
3,R7,3,TOL,AMB,0,0,0,1,
3,R7,3,Xoak,OAK,1,0,0,0,
3,R7,3,MOak,WHO,2,0,0,0,
3,R7,4,TOL,REM,9,0,0,0,
3,R7,4,Hic,PIH,1,0,0,0,
3,R7,4,INT,TUP,1,0,0,0,
3,R7,4,OC,WHA,2,3,0,0,
3,R7,4,NC,ERB,1,0,0,0,
3,S4,1,INT,SAS,7,1,0,0,
3,S4,1,OC,FLD,2,0,0,0,
3,S4,1,TOL,REM,2,0,0,0,
3,S4,1,INT,BLC,1,0,0,0,
3,S4,2,TOL,REM,2,0,0,0,
3,S4,2,INT,SAS,3,1,1,0,
3,S4,2,INT,BLC,1,0,0,0,
3,S4,2,XOak,CHO,0,2,0,0,
3,S4,2,Moak,NRO,1,0,0,0,
3,S4,3,Moak,NRO,1,1,0,0,
3,S4,3,INT,SAS,2,0,0,0,
3,S4,3,TOL,REM,2,0,0,0,
3,S4,4,INT,SAS,4,0,0,0,
3,S4,4,Moak,NRO,2,0,0,0,
3,S4,4,Xoak,BLO,1,0,0,0,
3,S4,4,TOL,REM,1,0,0,0,
3,S5,1,NC,MUS,1,1,0,1,
3,S5,1,NC,WIT,0,0,0,1,
3,S5,1,OC,BIA,2,1,0,0,
3,S5,1,MOak,WHO,0,1,0,0,
3,S5,1,OC,WHA,2,0,0,0,
3,S5,1,TOL,REM,7,0,0,1,
3,S5,1,INT,TUP,2,0,0,0,
3,S5,1,OC,EWP,1,0,0,0,
3,S5,1,NC,ERB,1,0,0,0,
3,S5,2,OC,FLD,4,5,1,0,
3,S5,2,Moak,NRO,0,0,1,0,
3,S5,2,TOL,AMB,0,0,1,2,
3,S5,2,NC,MUS,0,0,2,0,
3,S5,2,MOak,WHO,1,0,0,0,
3,S5,2,OC,WHA,4,1,0,0,
3,S5,2,TOL,REM,5,4,0,0,
3,S5,2,INT,SAS,0,0,0,1,
3,S5,2,OC,BIA,1,0,0,0,
3,S5,3,OC,WHA,4,3,0,0,
3,S5,3,TOL,REM,3,0,3,0,
3,S5,3,NC,MUS,1,0,1,1,
3,S5,3,NC,SPI,0,0,1,2,
3,S5,3,TOL,REM,1,0,2,0,
3,S5,3,NC,WIT,0,0,1,0,
3,S5,3,Moak,NRO,0,1,0,0,
3,S5,3,OC,FLD,2,0,0,0,
3,S5,3,INT,BLC,1,0,0,0,
3,S5,4,OC,BLG,0,1,0,0,
3,S5,4,OC,WHA,2,0,0,0,
3,S5,4,TOL,REM,12,2,0,1,
3,S5,4,NC,MUS,0,0,0,2,
3,S5,4,OC,FLD,1,1,0,0,
3,S5,4,INT,BLC,1,0,0,0,
3,S5,4,NC,WIT,0,1,0,1,
3,S5,4,Moak,NRO,0,0,1,0,
3,S6,1,MOak,WHO,1,0,0,0,
3,S6,1,OC,WHA,3,0,0,0,
3,S6,1,INT,TUP,4,0,0,0,
3,S6,1,Moak,NRO,1,0,0,0,
3,S6,2,OC,FLD,2,0,0,0,
3,S6,2,OC,WHA,3,1,0,0,
3,S6,2,NC,SPI,1,1,0,0,
3,S6,2,INT,SAS,1,0,0,0,
3,S6,2,MOak,WHO,1,0,0,0,
3,S6,2,INT,TUP,1,0,0,0,
3,S6,2,TOL,REM,6,0,0,0,
3,S6,3,OC,WHA,3,0,0,0,
3,S6,3,Hic,PIH,1,0,0,0,
3,S6,3,TOL,SUM,1,0,0,0,
3,S6,3,INT,TUP,4,0,0,0,
3,S6,4,TOL,REM,1,0,0,0,
3,S6,4,OC,FLD,0,0,1,0,
3,S6,4,NC,SPI,0,2,0,0,
3,S6,4,TOL,AMB,0,0,1,0,
3,S7,1,TOL,SUM,1,0,0,0,
3,S7,1,INT,TUP,75,0,0,0,
3,S7,1,Xoak,BLO,1,0,0,0,
3,S7,1,NC,ERB,1,0,0,0,
3,S7,1,TOL,REM,4,0,0,0,
3,S7,1,INT,VIP,1,0,0,0,
3,S7,2,INT,TUP,35,0,0,0,
3,S7,2,INT,SAS,8,0,0,0,
3,S7,2,OC,REE,1,0,0,0,
3,S7,2,NC,SPI,2,0,0,0,
3,S7,2,TOL,REM,9,0,0,0,
3,S7,2,NC,ERB,1,0,0,0,
3,S7,2,OC,WHA,1,0,0,0,
3,S7,3,INT,TUP,8,0,0,0,
3,S7,3,OC,REE,1,0,0,0,
3,S7,3,INT,SAS,1,0,0,0,
3,S7,3,OC,WHA,1,2,2,0,
3,S7,3,NC,SPI,2,0,0,0,
3,S7,3,TOL,REM,3,0,0,0,
3,S7,3,INT,UNK,0,1,1,0,"Simple, alternate, w/ hairy stem"
3,S7,4,NC,SPI,1,0,0,0,
3,S7,4,INT,TUP,13,0,0,0,
3,S7,4,TOL,REM,5,0,0,0,
3,S7,4,OC,FLD,1,0,0,0,
3,S7,4,OC,WHA,1,0,1,0,
3,S7,4,NC,SER,0,0,1,0,
3,T3,1,TOL,REM,12,0,0,0,
3,T3,1,Xoak,SCO,2,0,0,0,
3,T3,1,INT,SAS,3,0,0,0,
3,T3,2,Xoak,SCO,4,0,0,0,
3,T3,2,INT,SAS,3,0,0,0,
3,T3,2,TOL,REM,4,0,0,0,
3,T3,2,OC,BLG,1,0,0,0,
3,T3,3,TOL,REM,9,0,0,0,
3,T3,3,Xoak,SCO,1,1,0,0,
3,T3,3,INT,SAS,3,2,0,0,
3,T3,3,MOak,WHO,1,0,0,0,
3,T3,4,Xoak,SCO,1,0,0,0,
3,T3,4,OC,FLD,1,0,0,0,
3,T3,4,TOL,REM,12,0,0,0,
3,T3,4,OC,BLG,2,0,0,0,
3,T3,4,INT,SAS,1,0,0,0,
3,T4,1,INT,SAS,4,0,0,0,
3,T4,1,TOL,AMB,0,1,5,1,
3,T4,1,NC,DWS,0,0,1,0,
3,T4,2,INT,SAS,5,1,1,0,
3,T4,2,Xoak,SCO,0,1,0,0,
3,T4,2,INT,TUP,1,0,0,0,
3,T4,2,TOL,REM,2,0,0,0,
3,T4,3,Xoak,SCO,3,0,0,0,
3,T4,3,INT,SAS,2,0,0,0,
3,T4,3,OC,FLD,3,1,1,0,
3,T4,3,TOL,REM,3,0,0,0,
3,T4,4,TOL,REM,4,0,0,0,
3,T4,4,NC,SER,1,0,0,0,
3,T4,4,NC,DWS,1,0,0,0,
3,T4,4,INT,SAS,3,1,1,0,
3,T4,4,INT,BLC,0,0,1,0,
3,T6,1,MOak,WHO,1,0,0,0,
3,T6,1,TOL,AMB,0,0,0,1,
3,T6,1,TOL,REM,2,0,0,0,
3,T6,1,NC,IRO,0,0,1,0,
3,T6,2,TOL,REM,1,0,0,0,
3,T6,2,Hic,PIH,0,1,0,0,
3,T6,2,Moak,NRO,2,0,0,0,
3,T6,2,TOL,AMB,1,0,0,0,
3,T6,2,OC,WHA,0,0,1,0,
3,T6,3,TOL,REM,1,0,0,0,
3,T6,3,OC,WHA,0,1,0,0,
3,T6,3,Hic,SHH,3,2,0,0,
3,T6,3,Moak,NRO,0,1,0,0,
3,T6,4,Moak,NRO,0,1,0,0,
3,T6,4,INT,TUP,3,0,0,0,
3,T6,4,TOL,REM,1,0,0,0,
3,T6,4,TOL,SUM,1,0,0,0,
3,T6,4,INT,BLC,0,2,0,0,
3,T7,1,INT,TUP,3,0,0,0,
3,T7,1,NC,PAW,0,1,0,0,
3,T7,1,NC,SPI,0,0,4,0,
3,T7,1,OC,WHA,1,0,0,0,
3,T7,2,INT,TUP,9,0,0,0,
3,T7,2,NC,SPI,2,0,2,0,
3,T7,2,OC,WHA,3,0,0,0,
3,T7,2,NC,PAW,0,1,2,0,
3,T7,3,NC,PAW,1,0,0,0,
3,T7,3,OC,REE,0,1,0,0,
3,T7,3,NC,SPI,0,0,5,1,
3,T7,4,Hic,PIH,1,0,0,0,
3,T7,4,NC,SPI,1,0,5,0,
3,T7,4,INT,TUP,4,0,0,0,
3,T7,4,OC,REE,1,0,0,0,
3,U3,1,INT,SAS,5,1,0,0,
3,U3,1,Hic,PIH,1,2,0,0,
3,U3,1,TOL,REM,2,0,0,0,
3,U3,1,XOak,CHO,2,0,0,0,
3,U3,1,NC,WIT,1,0,0,0,
3,U3,1,Xoak,BLO,1,0,0,0,
3,U3,2,TOL,REM,11,0,0,0,
3,U3,2,INT,SAS,2,0,0,0,
3,U3,2,Xoak,SCO,0,1,0,0,
3,U3,2,INT,BLC,1,0,0,0,
3,U3,3,INT,SAS,5,4,0,0,
3,U3,3,TOL,REM,5,0,0,0,
3,U3,3,Xoak,SCO,2,1,0,0,
3,U3,3,Xoak,BLO,1,0,0,0,
3,U3,3,Hic,SMC,1,0,0,0,
3,U3,4,INT,SAS,5,2,0,0,
3,U3,4,XOak,CHO,1,0,0,0,
3,U4,1,TOL,REM,8,0,0,0,
3,U4,1,NC,WIT,0,4,3,0,
3,U4,1,Xoak,SCO,1,0,0,0,
3,U4,1,Hic,SHH,0,2,0,0,
3,U4,1,Hic,PIH,1,1,0,0,
3,U4,2,TOL,REM,12,0,0,0,
3,U4,2,OC,WHA,1,0,0,0,
3,U4,2,INT,BLC,1,0,0,0,
3,U4,2,NC,MUS,0,0,1,1,
3,U4,2,Xoak,BLO,0,0,1,0,
3,U4,3,INT,TUP,3,0,0,0,
3,U4,3,INT,SAS,1,0,0,0,
3,U4,3,TOL,REM,7,0,0,0,
3,U4,4,TOL,REM,22,0,0,0,
3,U4,4,NC,ERB,1,0,0,0,
3,U4,4,INT,SAS,1,0,0,0,
3,U4,4,Xoak,SCO,3,0,0,0,
3,U4,4,Hic,SHH,0,1,0,0,
3,U4,4,NC,SER,0,0,1,0,
4,A9,1,OC,WHA,3,0,0,0,
4,A9,1,TOL,REM,5,0,0,0,
4,A9,1,Moak,NRO,1,0,0,0,
4,A9,1,NC,IRO,0,2,0,0,
4,A9,1,INT,SAS,1,0,0,0,
4,A9,2,TOL,REM,1,0,0,0,
4,A9,2,NC,DOG,1,2,1,0,
4,A9,2,OC,WHA,1,0,0,0,
4,A9,3,NC,WIT,0,1,0,0,
4,A9,3,OC,WHA,1,0,0,0,
4,A9,3,TOL,SUM,1,0,0,0,
4,A9,3,TOL,REM,1,0,0,0,
4,A9,4,TOL,REM,9,0,0,0,
4,A9,4,TOL,AMB,0,0,1,0,
4,A9,4,OC,WHA,3,0,0,0,
4,B8,1,INT,SAS,8,0,0,0,
4,B8,1,NC,WIT,2,0,0,0,
4,B8,1,TOL,REM,9,0,0,0,
4,B8,2,NC,WIT,1,1,0,0,
4,B8,2,INT,SAS,3,2,0,0,
4,B8,2,Xoak,SCO,1,0,0,0,
4,B8,2,TOL,REM,6,0,0,0,
4,B8,3,TOL,REM,5,0,0,0,
4,B8,3,INT,SAS,1,0,0,0,
4,B8,4,TOL,REM,3,0,0,0,
4,B8,4,NC,WIT,3,0,0,0,
4,B9,1,INT,SAS,2,0,0,1,
4,B9,1,Xoak,SCO,3,0,0,0,
4,B9,1,NC,SER,0,0,2,0,
4,B9,1,TOL,REM,5,0,0,0,
4,B9,2,INT,SAS,5,0,0,0,
4,B9,2,NC,SER,1,0,0,0,
4,B9,2,TOL,REM,4,0,0,0,
4,B9,3,TOL,REM,3,0,0,0,
4,B9,3,INT,SAS,3,0,0,0,
4,B9,4,INT,SAS,5,1,0,0,
4,B9,4,TOL,REM,9,0,0,0,
4,B9,4,NC,SER,2,0,0,1,
4,B9,4,OC,BLG,1,0,0,0,
4,C4,1,NC,WIT,2,0,0,0,
4,C4,1,INT,SAS,1,0,0,0,
4,C4,1,TOL,REM,2,0,0,0,
4,C4,1,OC,WHA,1,0,0,0,
4,C4,2,OC,WHA,1,0,0,0,
4,C4,2,TOL,AMB,0,0,0,1,
4,C4,2,NC,MUS,1,0,0,0,
4,C4,2,TOL,REM,5,0,0,0,
4,C4,3,TOL,AMB,0,0,0,1,
4,C4,3,TOL,REM,6,0,0,0,
4,C4,4,TOL,AMB,0,0,0,1,
4,C4,4,INT,SAS,2,0,0,0,
4,C4,4,OC,WHA,1,0,0,0,
4,C4,4,TOL,REM,3,0,0,0,
4,C4,4,INT,TUP,1,0,0,0,
4,C5,1,INT,SAS,1,0,0,0,
4,C5,1,OC,WHA,1,0,0,0,
4,C5,1,TOL,REM,2,0,0,0,
4,C5,2,TOL,REM,8,0,0,0,
4,C5,2,TOL,AMB,0,0,1,0,
4,C5,3,NC,WIT,3,0,0,0,
4,C5,3,TOL,REM,4,0,0,0,
4,C5,4,TOL,REM,3,0,0,0,
4,C5,4,OC,WHA,1,0,0,0,
4,C6,1,TOL,SUM,1,0,0,0,
4,C6,1,INT,SAS,2,0,0,0,
4,C6,1,INT,BLC,1,0,0,0,
4,C6,1,TOL,REM,2,0,0,1,
4,C6,1,NC,IRO,1,0,0,0,
4,C6,2,TOL,REM,5,0,0,0,
4,C6,3,TOL,REM,1,0,0,0,
4,C6,4,NC,HAZ,1,0,0,0,
4,C6,4,TOL,REM,7,0,0,0,
4,C6,4,INT,BLC,1,0,0,0,
4,C7,1,TOL,REM,6,0,0,0,
4,C7,1,INT,SAS,1,0,0,0,
4,C7,1,NC,WIT,1,1,0,0,
4,C7,1,MOak,WHO,1,0,0,0,
4,C7,2,TOL,AMB,0,0,1,0,
4,C7,2,Xoak,SCO,2,0,0,0,
4,C7,2,TOL,REM,1,0,0,0,
4,C7,2,INT,SAS,1,0,0,0,
4,C7,3,INT,SAS,4,0,1,0,
4,C7,3,Xoak,SCO,1,0,0,0,
4,C7,3,TOL,REM,1,0,0,0,
4,C7,4,NC,WIT,0,1,0,0,
4,C7,4,INT,SAS,4,1,0,0,
4,C7,4,TOL,REM,3,0,0,0,
4,C7,4,Xoak,SCO,2,0,0,0,
4,C8,1,INT,SAS,7,0,0,0,
4,C8,1,INT,BLC,1,0,0,0,
4,C8,1,Xoak,BLO,2,0,0,0,
4,C8,1,TOL,REM,15,0,0,0,
4,C8,1,XOak,CHO,1,0,0,0,
4,C8,2,INT,SAS,1,1,0,0,
4,C8,2,NC,WIT,2,2,0,0,
4,C8,2,XOak,CHO,2,0,0,0,
4,C8,2,TOL,REM,8,0,0,0,
4,C8,3,XOak,CHO,9,0,0,0,
4,C8,3,INT,SAS,2,0,0,0,
4,C8,3,MOak,WHO,1,0,0,0,
4,C8,3,TOL,REM,10,0,0,0,
4,C8,4,TOL,REM,20,0,0,0,
4,C8,4,MOak,WHO,2,0,0,0,
4,C8,4,NC,DOG,1,1,0,0,
4,C8,4,OC,WHA,1,0,0,0,
4,C8,4,INT,SAS,3,1,0,0,
4,C8,4,XOak,CHO,2,0,0,0,
4,C8,4,Xoak,SCO,1,0,0,0,
4,D3,1,INT,TUP,1,0,0,0,
4,D3,1,TOL,REM,1,0,0,0,
4,D3,2,INT,SAS,3,0,0,0,
4,D3,2,INT,TUP,1,0,0,0,
4,D3,2,INT,BLC,1,0,0,0,
4,D3,2,TOL,REM,11,0,0,0,
4,D3,2,OC,BLG,2,0,0,0,
4,D3,3,TOL,AMB,0,0,1,0,
4,D3,3,TOL,REM,8,0,0,0,
4,D3,4,TOL,REM,11,0,0,0,
4,D3,4,Xoak,BLO,1,0,0,0,
4,D3,4,INT,TUP,1,0,0,0,
4,D4,1,INT,SAS,2,0,0,0,
4,D4,1,TOL,REM,2,0,0,0,
4,D4,1,INT,TUP,2,0,0,0,
4,D4,1,NC,IRO,1,0,0,0,
4,D4,2,OC,FLD,2,0,0,0,
4,D4,2,INT,SAS,1,0,0,0,
4,D4,2,INT,TUP,1,0,0,0,
4,D4,3,INT,TUP,3,0,0,0,
4,D4,3,TOL,REM,3,0,0,0,
4,D4,3,OC,WHA,1,0,0,0,
4,D4,3,INT,SAS,6,0,0,0,
4,D4,3,NC,IRO,2,0,0,0,
4,D4,4,INT,SAS,4,1,0,0,
4,D4,4,TOL,REM,7,0,0,0,
4,D4,4,Hic,PIH,1,0,0,0,
4,D4,4,Xoak,BLO,1,0,0,0,
4,D4,4,INT,TUP,1,0,0,0,
4,D4,4,Hic,BIT,1,0,0,0,
4,D5,1,XOak,CHO,1,0,0,0,
4,D5,1,TOL,AMB,0,1,0,0,
4,D5,1,INT,TUP,3,0,0,0,
4,D5,2,Hic,BIH,1,0,0,0,
4,D5,2,NC,WIT,0,1,1,0,
4,D5,3,INT,TUP,2,0,0,0,
4,D5,4,TOL,REM,4,0,0,0,
4,D5,4,OC,WHA,5,0,0,0,
4,D5,4,INT,TUP,2,0,0,0,
4,D6,1,INT,SAS,7,1,0,0,
4,D6,1,TOL,REM,4,0,0,0,
4,D6,2,TOL,REM,6,0,0,0,
4,D6,2,INT,SAS,1,0,0,0,
4,D6,3,INT,SAS,9,0,0,0,
