year12,year13,year14,Unit,Tree,Treecode,shelter,clear,removed,squirrel,wo,buried,eaten,germ,missed,dist,az,micro
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,0,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,1,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,1,6,M6-12,8,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,1,1,1,0,1,0,0,0.95,125,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,0,0,0,0,1.05,345,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,1,0,0,0,1.26,270,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,1.29,238,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,1,0,0,0,1.43,282,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,1.45,255,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,1,0,0,0,1.45,105,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,0,0,0,1.56,240,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,0,1,0,0,1.61,252,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,1.62,325,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,1.84,281,NONE
1,0,0,6,M6-13,9,1,0,1,1,1,0,1,0,0,1.89,20,NONE
1,0,0,6,M6-13,9,1,0,1,1,1,0,1,0,0,1.93,40,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,2.21,25,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,0,0,0,0,2.36,195,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,1,0,1,0,2.43,251,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,2.72,350,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,0,1,0,0,2.73,0,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,0,0,0,0,3.03,252,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,1,0,1,0,3.08,218,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,3.2,290,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,1,0,0,0,3.26,225,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,0,0,0,3.45,245,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,3.89,175,NONE
1,0,0,6,M6-13,9,1,0,1,1,1,0,0,0,0,4,290,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,0,0,0,4.69,355,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,5.03,350,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,0,0,0,5.1,350,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,5.27,345,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,5.5,230,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,0,0,0,5.54,238,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,5.85,195,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,1,0,0,0,5.85,0,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,6.27,15,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,6.65,165,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,7.3,225,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,0,1,0,0,7.55,200,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,8.25,10,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,0,0,0,8.29,330,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,8.55,25,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,9.11,25,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,0,1,0,0,9.11,25,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,1,0,1,0,9.71,215,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,0,0,0,0,9.96,180,NONE
1,0,0,6,M6-13,9,1,0,1,0,1,1,0,0,0,11.14,300,NONE
1,0,0,6,M6-13,9,1,0,1,0,0,0,1,0,0,17.7,185,NONE
1,0,0,6,M6-13,9,1,0,0,1,0,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,0,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,1,1,0,0,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,0,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,0,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,0,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,0,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,0,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,0,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,0,1,0,1,0,NA,NA,NA,NA
1,0,0,6,M6-13,9,1,0,0,0,1,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,0.861,106,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,0.949,110,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,0.981,102,NA
0,0,0,6,M6-7,10,1,0,1,0,0,1,0,0,0,0.997,130,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,1.148,168,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,1.248,105,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,1.303,180,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,1.5,82,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,1.615,60,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,1.731,70,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,1.746,58,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,1.794,58,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,2.572,88,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,2.891,103,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,3.797,150,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,7.058,148,NA
0,0,0,6,M6-7,10,1,0,1,0,0,1,0,0,0,10.045,170,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,11.041,34,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,11.093,30,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,11.209,33,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,11.288,35,NA
0,0,0,6,M6-7,10,1,0,1,1,0,0,1,0,0,11.329,35,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,1,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,0,0,NA,NA,NA,NA
0,0,0,6,M6-7,10,1,0,0,1,0,0,0,0,NA,NA,NA,NA
